Station_ID,City,Charger_Type,Vehicle_Type,Energy_Consumed_kWh,Grid_Load_kW,Station_Status,Date,year,month,day,day_of_year
EV13520,Trivandrum,Fast,Car,132.9,288.0669399757448,Active,2025-11-01,2025,11,1,305
EV13521,Chennai,Level 2,Bike,76.08,411.8978506882679,Active,2025-03-23,2025,3,23,82
EV13522,Delhi,DC Fast,Car,88.85,126.55762160910828,Active,2025-02-17,2025,2,17,48
EV13523,Hyderabad,Super Fast,Car,107.66,184.57699497315917,Active,2025-12-19,2025,12,19,353
EV13524,Mumbai,Fast,Bus,250.0,391.18816169484654,Active,2025-12-24,2025,12,24,358
EV13525,Chennai,Level 2,Bike,52.77,293.81979933817325,Inactive,2025-06-20,2025,6,20,171
EV13526,Delhi,DC Fast,Bus,54.06,64.3630001144337,Active,2025-09-19,2025,9,19,262
EV13527,Calicut,DC Fast,Bus,164.38,226.48921605368625,Active,2025-03-09,2025,3,9,68
EV13528,Bangalore,Level 2,Bike,55.02,301.5839902270478,Inactive,2025-01-14,2025,1,14,14
EV13529,Hyderabad,Level 2,Bike,95.93,456.56831189362526,Active,2025-01-30,2025,1,30,30
EV13530,Calicut,Fast,Car,49.33,110.47426397054656,Inactive,2025-04-20,2025,4,20,110
EV13531,Hyderabad,Super Fast,Bike,157.52,406.8574248211918,Active,2025-07-31,2025,7,31,212
EV13532,Mumbai,DC Fast,Bus,73.73,82.69975187676386,Active,2025-09-21,2025,9,21,264
EV13533,Hyderabad,Super Fast,Bus,134.08,136.27311683638746,Active,2025-11-18,2025,11,18,322
EV13534,Calicut,DC Fast,Bike,44.35,136.80506407525905,Inactive,2025-07-21,2025,7,21,202
EV13535,Mumbai,DC Fast,Bus,250.0,441.19001403623963,Active,2025-03-25,2025,3,25,84
EV13536,Trivandrum,Super Fast,Car,75.72,115.5284921671938,Inactive,2025-02-22,2025,2,22,53
EV13537,Kochi,Level 2,Bus,193.24,397.74114895299635,Active,2025-12-21,2025,12,21,355
EV13538,Delhi,Fast,Car,99.45,241.66713632941756,Inactive,2025-09-13,2025,9,13,256
EV13539,Hyderabad,DC Fast,Bus,250.0,499.56356854270916,Inactive,2025-03-15,2025,3,15,74
EV13540,Delhi,Level 2,Car,116.21,422.7639193530106,Inactive,2025-08-08,2025,8,8,220
EV13541,Bangalore,DC Fast,Car,202.88,375.0575045349526,Active,2025-05-23,2025,5,23,143
EV13542,Calicut,Fast,Bike,107.48,437.9486271930539,Active,2025-04-10,2025,4,10,100
EV13543,Delhi,DC Fast,Car,168.15,324.3345884504161,Active,2025-05-09,2025,5,9,129
EV13544,Calicut,Fast,Bike,91.23,424.9530831336789,Active,2025-08-07,2025,8,7,219
EV13545,Delhi,Fast,Bus,110.8,145.34088673349882,Active,2025-09-28,2025,9,28,271
EV13546,Kochi,DC Fast,Bus,43.59,66.89754132851597,Inactive,2025-01-22,2025,1,22,22
EV13547,Kochi,DC Fast,Bus,215.64,315.647363401601,Active,2025-06-27,2025,6,27,178
EV13548,Mumbai,Fast,Car,108.58,228.65138847852128,Inactive,2025-02-17,2025,2,17,48
EV13549,Kochi,Level 2,Bus,101.82,224.69158174036733,Active,2025-04-27,2025,4,27,117
EV13550,Mumbai,Super Fast,Bus,250.0,272.8389691664222,Active,2025-11-25,2025,11,25,329
EV13551,Kochi,Fast,Bike,52.46,193.46365355146042,Active,2025-06-28,2025,6,28,179
EV13552,Kochi,DC Fast,Bike,91.61,320.508575092558,Inactive,2025-09-30,2025,9,30,273
EV13553,Kochi,DC Fast,Bus,46.44,34.67281632686236,Active,2025-12-28,2025,12,28,362
EV13554,Calicut,Level 2,Bus,169.21,485.5478441032464,Inactive,2025-12-05,2025,12,5,339
EV13555,Hyderabad,Super Fast,Car,250.0,463.8603161818738,Active,2025-12-26,2025,12,26,360
EV13556,Mumbai,Fast,Car,180.03,468.92967803932817,Inactive,2025-12-13,2025,12,13,347
EV13557,Delhi,Fast,Bus,140.85,195.2016778801848,Active,2025-06-28,2025,6,28,179
EV13558,Kochi,Super Fast,Bike,116.04,275.3076596763679,Active,2025-02-18,2025,2,18,49
EV13559,Calicut,Fast,Bus,250.0,477.98268946763613,Active,2025-11-11,2025,11,11,315
EV13560,Calicut,Super Fast,Car,199.03,453.1261070852416,Inactive,2025-09-12,2025,9,12,255
EV13561,Calicut,DC Fast,Bike,108.39,399.3173484325507,Active,2025-01-30,2025,1,30,30
EV13562,Mumbai,Super Fast,Bike,77.9,215.51916312684438,Inactive,2025-03-26,2025,3,26,85
EV13563,Hyderabad,Fast,Car,126.88,290.88282712744325,Active,2025-10-04,2025,10,4,277
EV13564,Mumbai,Super Fast,Bus,250.0,400.5979876239909,Inactive,2025-02-03,2025,2,3,34
EV13565,Delhi,Level 2,Bus,87.14,151.04575785921523,Active,2025-11-25,2025,11,25,329
EV13566,Hyderabad,DC Fast,Bus,250.0,320.69569674949344,Active,2025-04-08,2025,4,8,98
EV13567,Trivandrum,DC Fast,Car,207.73,417.4084759288913,Active,2025-03-17,2025,3,17,76
EV13568,Chennai,Super Fast,Bike,121.21,359.57830003179265,Inactive,2025-06-24,2025,6,24,175
EV13569,Calicut,Fast,Car,86.66,250.15070297168035,Inactive,2025-12-07,2025,12,7,341
EV13570,Mumbai,Level 2,Bus,169.93,300.612012586476,Active,2025-09-06,2025,9,6,249
EV13571,Trivandrum,DC Fast,Car,196.3,494.56426070998117,Inactive,2025-12-06,2025,12,6,340
EV13572,Bangalore,DC Fast,Bike,100.89,308.95414143066085,Active,2025-05-14,2025,5,14,134
EV13573,Mumbai,Fast,Car,159.65,397.096521928949,Inactive,2025-06-27,2025,6,27,178
EV13574,Kochi,Fast,Bus,225.48,368.77028690127804,Active,2025-12-31,2025,12,31,365
EV13575,Chennai,Level 2,Bike,85.78,356.71549545409437,Active,2025-08-16,2025,8,16,228
EV13576,Kochi,Super Fast,Car,204.94,363.8571464547409,Active,2025-03-04,2025,3,4,63
EV13577,Hyderabad,Fast,Car,121.91,238.11668061510267,Active,2025-09-25,2025,9,25,268
EV13578,Chennai,Super Fast,Bike,96.46,247.59688376870014,Active,2025-09-15,2025,9,15,258
EV13579,Mumbai,Level 2,Bike,50.62,244.5741139331755,Inactive,2025-05-24,2025,5,24,144
EV13580,Delhi,Super Fast,Bus,53.3,35.96221146205188,Active,2025-10-30,2025,10,30,303
EV13581,Trivandrum,DC Fast,Bike,62.54,135.71135855951525,Inactive,2025-02-21,2025,2,21,52
EV13582,Delhi,Super Fast,Bus,86.1,94.19072319194373,Inactive,2025-10-30,2025,10,30,303
EV13583,Mumbai,Level 2,Car,163.03,445.4936054706835,Active,2025-04-09,2025,4,9,99
EV13584,Hyderabad,Level 2,Bus,86.43,151.9852958974155,Active,2025-11-02,2025,11,2,306
EV13585,Kochi,Level 2,Car,45.05,86.45246454345939,Active,2025-02-14,2025,2,14,45
EV13586,Chennai,Super Fast,Bike,35.46,77.48812731722478,Inactive,2025-02-11,2025,2,11,42
EV13587,Delhi,DC Fast,Car,161.94,355.99512058503615,Inactive,2025-11-23,2025,11,23,327
EV13588,Mumbai,Fast,Bike,31.57,22.919989239180456,Inactive,2025-02-26,2025,2,26,57
EV13589,Delhi,DC Fast,Car,126.91,246.22611284312396,Active,2025-02-02,2025,2,2,33
EV13590,Mumbai,Super Fast,Car,43.63,77.0581306871342,Inactive,2025-04-24,2025,4,24,114
EV13591,Kochi,Super Fast,Car,215.61,427.8384212652345,Active,2025-10-27,2025,10,27,300
EV13592,Chennai,Fast,Car,213.26,480.05617109717997,Active,2025-04-24,2025,4,24,114
EV13593,Trivandrum,Super Fast,Bus,250.0,480.20221578315375,Active,2025-02-25,2025,2,25,56
EV13594,Kochi,Level 2,Car,71.56,232.14277229444926,Inactive,2025-02-13,2025,2,13,44
EV13595,Delhi,Level 2,Bus,153.59,329.3671157287023,Inactive,2025-07-31,2025,7,31,212
EV13596,Trivandrum,Level 2,Bike,73.57,307.8579855251574,Active,2025-12-18,2025,12,18,352
EV13597,Mumbai,Level 2,Bike,52.07,188.0186726652574,Inactive,2025-11-25,2025,11,25,329
EV13598,Trivandrum,Level 2,Bus,90.37,233.15095588185497,Inactive,2025-02-03,2025,2,3,34
EV13599,Mumbai,Super Fast,Bike,40.32,50.87537467197713,Active,2025-09-27,2025,9,27,270
EV13600,Kochi,Fast,Bike,96.45,401.93553568231385,Active,2025-07-15,2025,7,15,196
EV13601,Delhi,Fast,Car,59.35,135.58568583421714,Active,2025-05-05,2025,5,5,125
EV13602,Hyderabad,Level 2,Car,90.02,241.0531189454606,Active,2025-03-20,2025,3,20,79
EV13603,Delhi,Super Fast,Car,163.83,250.69795213598908,Active,2025-09-12,2025,9,12,255
EV13604,Mumbai,DC Fast,Bus,230.72,289.1416347926328,Active,2025-05-25,2025,5,25,145
EV13605,Calicut,DC Fast,Bus,211.57,412.58078618628315,Inactive,2025-03-24,2025,3,24,83
EV13606,Chennai,Super Fast,Bike,130.09,352.1029021681999,Active,2025-08-18,2025,8,18,230
EV13607,Bangalore,Level 2,Car,113.64,338.27026358201215,Active,2025-05-17,2025,5,17,137
EV13608,Hyderabad,Fast,Bus,183.5,272.8378379863711,Active,2025-01-27,2025,1,27,27
EV13609,Trivandrum,Super Fast,Bus,74.56,66.05876237436317,Active,2025-06-26,2025,6,26,177
EV13610,Hyderabad,DC Fast,Car,111.74,212.96406639241349,Inactive,2025-07-26,2025,7,26,207
EV13611,Chennai,DC Fast,Bus,250.0,479.51208861946503,Active,2025-11-02,2025,11,2,306
EV13612,Trivandrum,DC Fast,Car,240.12,497.8630761383612,Active,2025-11-07,2025,11,7,311
EV13613,Chennai,Level 2,Bike,71.83,370.63911012844073,Inactive,2025-08-01,2025,8,1,213
EV13614,Trivandrum,DC Fast,Bike,51.2,129.2071822758296,Active,2025-12-20,2025,12,20,354
EV13615,Hyderabad,Super Fast,Bike,21.96,68.90751008163005,Inactive,2025-02-06,2025,2,6,37
EV13616,Trivandrum,Super Fast,Car,136.27,219.08689234217564,Active,2025-10-20,2025,10,20,293
EV13617,Trivandrum,DC Fast,Bus,250.0,431.1545131324811,Active,2025-06-28,2025,6,28,179
EV13618,Calicut,Super Fast,Bike,109.88,366.49483514960025,Inactive,2025-06-09,2025,6,9,160
EV13619,Delhi,DC Fast,Bike,164.41,444.26827401973037,Active,2025-01-12,2025,1,12,12
EV13620,Delhi,DC Fast,Bike,118.63,315.5726310548731,Active,2025-06-18,2025,6,18,169
EV13621,Bangalore,Fast,Bus,67.33,82.55761500305232,Active,2025-11-08,2025,11,8,312
EV13622,Bangalore,Level 2,Bus,57.93,75.10206415911875,Active,2025-03-21,2025,3,21,80
EV13623,Mumbai,Level 2,Car,39.22,43.041105262462054,Inactive,2025-01-14,2025,1,14,14
EV13624,Mumbai,Fast,Bike,65.12,292.1983858752949,Inactive,2025-02-23,2025,2,23,54
EV13625,Mumbai,Fast,Bus,108.17,136.58539357989872,Active,2025-09-11,2025,9,11,254
EV13626,Calicut,Level 2,Car,112.11,372.5041478503762,Active,2025-03-06,2025,3,6,65
EV13627,Bangalore,DC Fast,Bike,110.71,349.3999692116035,Inactive,2025-02-27,2025,2,27,58
EV13628,Chennai,DC Fast,Bus,116.98,172.69315635599213,Inactive,2025-04-06,2025,4,6,96
EV13629,Mumbai,Level 2,Bus,49.04,104.86479990275089,Active,2025-01-21,2025,1,21,21
EV13630,Mumbai,DC Fast,Car,50.94,69.15216790208058,Inactive,2025-09-17,2025,9,17,260
EV13631,Hyderabad,Fast,Bike,89.88,373.91133143028657,Active,2025-03-14,2025,3,14,73
EV13632,Kochi,DC Fast,Bike,89.72,236.21167780444793,Active,2025-09-05,2025,9,5,248
EV13633,Chennai,DC Fast,Bus,109.27,175.29435880550668,Inactive,2025-05-07,2025,5,7,127
EV13634,Mumbai,Super Fast,Bike,160.54,431.1934475870298,Active,2025-02-15,2025,2,15,46
EV13635,Mumbai,Super Fast,Car,190.14,304.93434395330434,Active,2025-09-25,2025,9,25,268
EV13636,Mumbai,Super Fast,Bus,245.84,268.64112147036053,Active,2025-05-08,2025,5,8,128
EV13637,Kochi,DC Fast,Bus,250.0,376.82199918829554,Active,2025-01-30,2025,1,30,30
EV13638,Kochi,Level 2,Car,121.13,411.4799073129384,Active,2025-04-04,2025,4,4,94
EV13639,Calicut,Fast,Bus,156.97,349.3151146029054,Inactive,2025-08-12,2025,8,12,224
EV13640,Chennai,DC Fast,Bike,70.59,231.2030329276893,Active,2025-11-12,2025,11,12,316
EV13641,Calicut,Level 2,Bike,48.22,202.06342048264997,Active,2025-04-10,2025,4,10,100
EV13642,Trivandrum,DC Fast,Bus,250.0,390.3991703708971,Active,2025-03-12,2025,3,12,71
EV13643,Kochi,Fast,Car,110.42,268.5954371073373,Active,2025-03-22,2025,3,22,81
EV13644,Hyderabad,DC Fast,Car,190.44,358.1053176883406,Active,2025-10-27,2025,10,27,300
EV13645,Bangalore,Fast,Bike,115.18,447.39141875866494,Active,2025-04-18,2025,4,18,108
EV13646,Hyderabad,DC Fast,Car,236.99,459.6275046736175,Active,2025-04-12,2025,4,12,102
EV13647,Bangalore,Fast,Bus,101.21,153.30350683547488,Inactive,2025-04-01,2025,4,1,91
EV13648,Kochi,DC Fast,Bus,100.82,110.18717613080676,Active,2025-12-31,2025,12,31,365
EV13649,Kochi,Fast,Bike,46.04,145.41793296168217,Inactive,2025-01-16,2025,1,16,16
EV13650,Kochi,Super Fast,Bike,137.29,380.6584498570413,Active,2025-04-20,2025,4,20,110
EV13651,Calicut,DC Fast,Bike,47.61,197.62785730215688,Inactive,2025-09-20,2025,9,20,263
EV13652,Chennai,DC Fast,Car,63.76,103.22685480383828,Active,2025-06-09,2025,6,9,160
EV13653,Bangalore,Level 2,Bus,37.31,67.22503640334524,Inactive,2025-09-10,2025,9,10,253
EV13654,Chennai,Level 2,Bus,97.94,177.11033063825016,Active,2025-03-30,2025,3,30,89
EV13655,Calicut,Fast,Bus,49.83,85.34549136824543,Inactive,2025-04-05,2025,4,5,95
EV13656,Calicut,DC Fast,Bike,48.25,95.05933401598733,Active,2025-09-29,2025,9,29,272
EV13657,Delhi,Fast,Bus,207.96,348.26430725420965,Inactive,2025-09-04,2025,9,4,247
EV13658,Hyderabad,Super Fast,Car,37.68,29.471405920834535,Inactive,2025-12-27,2025,12,27,361
EV13659,Hyderabad,Level 2,Car,48.95,76.42556558021025,Inactive,2025-07-25,2025,7,25,206
EV13660,Trivandrum,Fast,Bus,244.97,425.2954357822863,Active,2025-12-11,2025,12,11,345
EV13661,Mumbai,Fast,Bike,124.77,425.5587608087615,Active,2025-11-14,2025,11,14,318
EV13662,Calicut,Level 2,Bus,75.01,178.03686980651693,Inactive,2025-10-13,2025,10,13,286
EV13663,Bangalore,DC Fast,Car,49.79,62.217444016989916,Active,2025-09-05,2025,9,5,248
EV13664,Delhi,Fast,Car,179.0,358.38576022745883,Active,2025-03-08,2025,3,8,67
EV13665,Delhi,Level 2,Car,72.27,192.8632101314597,Active,2025-02-15,2025,2,15,46
EV13666,Mumbai,DC Fast,Bus,53.68,41.823021058364404,Active,2025-02-12,2025,2,12,43
EV13667,Chennai,Super Fast,Car,51.25,95.7569510239033,Active,2025-08-17,2025,8,17,229
EV13668,Mumbai,Level 2,Bike,39.36,85.86310974273167,Active,2025-10-28,2025,10,28,301
EV13669,Mumbai,Fast,Bus,211.62,302.77584503727786,Active,2025-08-22,2025,8,22,234
EV13670,Mumbai,Super Fast,Bus,250.0,451.09644012970944,Active,2025-07-18,2025,7,18,199
EV13671,Hyderabad,DC Fast,Car,208.27,400.67457599525954,Active,2025-12-02,2025,12,2,336
EV13672,Calicut,DC Fast,Car,105.6,282.32770160827044,Inactive,2025-02-01,2025,2,1,32
EV13673,Trivandrum,Level 2,Bike,47.05,222.63447916519044,Active,2025-09-21,2025,9,21,264
EV13674,Calicut,Level 2,Bus,130.66,316.9648203530552,Active,2025-04-23,2025,4,23,113
EV13675,Chennai,Level 2,Car,79.24,233.0301156704388,Active,2025-11-14,2025,11,14,318
EV13676,Kochi,DC Fast,Bike,37.51,138.12757883663164,Inactive,2025-10-03,2025,10,3,276
EV13677,Mumbai,Super Fast,Car,209.41,346.01477856909423,Active,2025-05-26,2025,5,26,146
EV13678,Calicut,DC Fast,Bus,250.0,439.1570939558341,Active,2025-12-23,2025,12,23,357
EV13679,Chennai,Fast,Car,92.36,198.97775872681305,Active,2025-01-06,2025,1,6,6
EV13680,Kochi,DC Fast,Bus,250.0,423.9384644918417,Active,2025-12-06,2025,12,6,340
EV13681,Kochi,Fast,Car,89.63,226.9193823120754,Active,2025-04-18,2025,4,18,108
EV13682,Mumbai,Super Fast,Bus,160.07,212.6412526877245,Inactive,2025-09-17,2025,9,17,260
EV13683,Trivandrum,Level 2,Bike,20.64,33.595691622573284,Active,2025-03-12,2025,3,12,71
EV13684,Bangalore,Level 2,Bus,179.49,353.73387265635694,Active,2025-12-06,2025,12,6,340
EV13685,Hyderabad,DC Fast,Bike,123.43,407.601212054635,Active,2025-06-11,2025,6,11,162
EV13686,Calicut,Level 2,Bus,117.16,338.5073213881093,Inactive,2025-04-10,2025,4,10,100
EV13687,Kochi,Super Fast,Bike,55.02,92.65325666813288,Active,2025-11-23,2025,11,23,327
EV13688,Calicut,Level 2,Car,30.99,69.5808644252687,Active,2025-02-02,2025,2,2,33
EV13689,Bangalore,DC Fast,Bus,218.15,294.97220077689894,Active,2025-05-23,2025,5,23,143
EV13690,Hyderabad,Super Fast,Car,133.96,212.7278020086089,Active,2025-09-01,2025,9,1,244
EV13691,Bangalore,Fast,Bike,55.87,225.966936073083,Inactive,2025-08-12,2025,8,12,224
EV13692,Hyderabad,DC Fast,Bus,250.0,484.5441184366437,Active,2025-08-02,2025,8,2,214
EV13693,Delhi,Fast,Bus,243.46,367.4828821726714,Active,2025-04-30,2025,4,30,120
EV13694,Hyderabad,Super Fast,Car,144.28,217.6581148197232,Active,2025-06-17,2025,6,17,168
EV13695,Mumbai,DC Fast,Bus,41.5,29.167654324023147,Active,2025-12-15,2025,12,15,349
EV13696,Trivandrum,DC Fast,Bus,52.4,36.36593496956973,Active,2025-08-05,2025,8,5,217
EV13697,Bangalore,Super Fast,Car,178.25,348.705773910011,Inactive,2025-12-21,2025,12,21,355
EV13698,Kochi,Level 2,Bus,179.37,422.11460456852666,Active,2025-11-18,2025,11,18,322
EV13699,Mumbai,DC Fast,Car,214.66,359.69726218384824,Active,2025-08-05,2025,8,5,217
EV13700,Delhi,DC Fast,Car,126.33,214.82612125026822,Active,2025-02-23,2025,2,23,54
EV13701,Trivandrum,Fast,Car,33.7,34.945154206673394,Inactive,2025-07-27,2025,7,27,208
EV13702,Calicut,Level 2,Car,132.84,484.35278251291027,Active,2025-03-21,2025,3,21,80
EV13703,Mumbai,Fast,Car,170.67,493.4413098358816,Inactive,2025-05-31,2025,5,31,151
EV13704,Bangalore,Fast,Bike,78.06,283.69498469324895,Active,2025-02-24,2025,2,24,55
EV13705,Chennai,Level 2,Bike,36.53,53.92206305365068,Active,2025-01-05,2025,1,5,5
EV13706,Chennai,Level 2,Car,112.97,279.6668028389441,Active,2025-02-04,2025,2,4,35
EV13707,Kochi,Super Fast,Bike,154.12,448.322465705988,Active,2025-12-15,2025,12,15,349
EV13708,Hyderabad,Level 2,Bike,80.75,346.3930448615425,Active,2025-04-29,2025,4,29,119
EV13709,Kochi,DC Fast,Bus,250.0,365.5948308957077,Active,2025-07-16,2025,7,16,197
EV13710,Chennai,Level 2,Car,48.28,60.78552196747965,Active,2025-02-23,2025,2,23,54
EV13711,Calicut,Super Fast,Bike,28.25,71.1255857752647,Active,2025-09-16,2025,9,16,259
EV13712,Delhi,Super Fast,Bus,101.6,81.12741266042492,Active,2025-09-19,2025,9,19,262
EV13713,Delhi,Super Fast,Bus,250.0,454.1008801572765,Active,2025-12-09,2025,12,9,343
EV13714,Bangalore,Level 2,Car,92.74,272.4078254066304,Inactive,2025-11-08,2025,11,8,312
EV13715,Delhi,Level 2,Car,132.2,399.95604626863576,Active,2025-01-02,2025,1,2,2
EV13716,Bangalore,Fast,Bus,63.71,75.33980474412812,Inactive,2025-03-23,2025,3,23,82
EV13717,Mumbai,Fast,Car,200.69,465.2684986441256,Active,2025-12-16,2025,12,16,350
EV13718,Bangalore,DC Fast,Car,223.79,414.1482039186609,Active,2025-01-05,2025,1,5,5
EV13719,Mumbai,Fast,Bus,88.53,127.88678949217093,Inactive,2025-06-23,2025,6,23,174
EV13720,Bangalore,DC Fast,Bus,250.0,439.60747198109766,Active,2025-05-19,2025,5,19,139
EV13721,Chennai,Super Fast,Car,107.71,146.45252451046844,Active,2025-07-12,2025,7,12,193
EV13722,Chennai,Fast,Bike,39.08,118.56314208274712,Active,2025-05-18,2025,5,18,138
EV13723,Hyderabad,Level 2,Car,71.54,146.83708966986194,Active,2025-10-24,2025,10,24,297
EV13724,Mumbai,Fast,Bike,111.71,456.7784303708525,Inactive,2025-04-26,2025,4,26,116
EV13725,Trivandrum,DC Fast,Bus,250.0,459.4841530471374,Inactive,2025-02-13,2025,2,13,44
EV13726,Mumbai,Fast,Bike,55.98,177.91797185022503,Active,2025-12-12,2025,12,12,346
EV13727,Bangalore,Super Fast,Bus,250.0,358.6084088453846,Active,2025-10-16,2025,10,16,289
EV13728,Bangalore,Level 2,Car,119.45,344.35772247880794,Inactive,2025-08-07,2025,8,7,219
EV13729,Trivandrum,DC Fast,Car,197.87,407.1500634225936,Active,2025-02-25,2025,2,25,56
EV13730,Kochi,Level 2,Bus,87.31,162.32456006822292,Active,2025-08-30,2025,8,30,242
EV13731,Bangalore,Level 2,Bus,146.43,264.8665001169929,Active,2025-09-15,2025,9,15,258
EV13732,Hyderabad,DC Fast,Bus,245.62,340.4834964839777,Active,2025-01-01,2025,1,1,1
EV13733,Delhi,Level 2,Car,33.39,32.6032730287549,Inactive,2025-10-16,2025,10,16,289
EV13734,Delhi,Level 2,Car,88.52,200.83459775885822,Active,2025-04-13,2025,4,13,103
EV13735,Calicut,Fast,Bike,93.52,354.0264116857131,Active,2025-10-19,2025,10,19,292
EV13736,Calicut,Level 2,Bus,83.96,141.24564469718405,Active,2025-05-29,2025,5,29,149
EV13737,Delhi,Level 2,Bike,90.73,479.6979713631139,Inactive,2025-03-25,2025,3,25,84
EV13738,Delhi,Level 2,Car,39.25,34.4774583232827,Active,2025-01-26,2025,1,26,26
EV13739,Chennai,Level 2,Bike,87.19,479.88185004196293,Inactive,2025-06-24,2025,6,24,175
EV13740,Hyderabad,DC Fast,Bike,35.24,124.04665664499203,Inactive,2025-08-11,2025,8,11,223
EV13741,Trivandrum,Super Fast,Car,49.86,43.43458012417759,Active,2025-05-09,2025,5,9,129
EV13742,Calicut,Fast,Car,83.74,160.38753594730758,Active,2025-05-22,2025,5,22,142
EV13743,Chennai,Level 2,Bus,187.79,397.41550749930815,Active,2025-12-12,2025,12,12,346
EV13744,Chennai,Level 2,Bike,61.16,381.1721630950655,Inactive,2025-10-29,2025,10,29,302
EV13745,Trivandrum,DC Fast,Car,69.37,120.24339988294018,Inactive,2025-10-25,2025,10,25,298
EV13746,Chennai,Super Fast,Car,83.1,114.45926412406372,Active,2025-05-15,2025,5,15,135
EV13747,Mumbai,Level 2,Bike,83.42,328.43835958617956,Active,2025-02-24,2025,2,24,55
EV13748,Hyderabad,DC Fast,Car,132.34,239.87969104435064,Active,2025-02-25,2025,2,25,56
EV13749,Delhi,Fast,Bus,221.41,400.29917759883307,Inactive,2025-03-17,2025,3,17,76
EV13750,Bangalore,Fast,Bus,40.87,31.583733772425724,Active,2025-11-15,2025,11,15,319
EV13751,Trivandrum,Level 2,Bike,67.96,312.9976931650741,Active,2025-12-05,2025,12,5,339
EV13752,Delhi,Level 2,Bus,174.95,370.72256587514045,Active,2025-12-21,2025,12,21,355
EV13753,Delhi,Super Fast,Car,250.0,496.82533377376114,Active,2025-05-12,2025,5,12,132
EV13754,Kochi,Super Fast,Car,196.73,345.8152132336865,Active,2025-02-11,2025,2,11,42
EV13755,Mumbai,Level 2,Car,57.99,131.28567514398384,Active,2025-12-18,2025,12,18,352
EV13756,Trivandrum,DC Fast,Car,58.98,71.92937354241862,Active,2025-04-20,2025,4,20,110
EV13757,Chennai,Super Fast,Bike,112.72,327.64005182915616,Active,2025-03-11,2025,3,11,70
EV13758,Bangalore,Level 2,Bus,107.56,271.12787240874366,Inactive,2025-10-11,2025,10,11,284
EV13759,Trivandrum,Super Fast,Bus,250.0,451.5897384536079,Active,2025-05-06,2025,5,6,126
EV13760,Chennai,Level 2,Car,125.63,368.771850167012,Active,2025-12-14,2025,12,14,348
EV13761,Delhi,Fast,Bike,98.26,264.6763760204579,Active,2025-10-23,2025,10,23,296
EV13762,Bangalore,Level 2,Car,100.79,213.72294596727085,Active,2025-06-28,2025,6,28,179
EV13763,Chennai,Fast,Car,109.39,214.09985579399373,Active,2025-10-25,2025,10,25,298
EV13764,Hyderabad,Super Fast,Bike,37.61,128.62605735259257,Inactive,2025-07-16,2025,7,16,197
EV13765,Chennai,Level 2,Bike,18.8,28.316466442734587,Active,2025-09-18,2025,9,18,261
EV13766,Kochi,Super Fast,Car,140.71,295.95708233941093,Active,2025-04-11,2025,4,11,101
EV13767,Mumbai,Fast,Bus,96.88,121.95907161114329,Active,2025-03-02,2025,3,2,61
EV13768,Delhi,Level 2,Car,69.22,119.9969205094599,Active,2025-07-02,2025,7,2,183
EV13769,Chennai,Super Fast,Bus,90.17,80.18298976471064,Active,2025-10-24,2025,10,24,297
EV13770,Mumbai,Fast,Bus,60.89,111.00583528481252,Inactive,2025-01-09,2025,1,9,9
EV13771,Calicut,Super Fast,Bike,40.96,35.258791786466084,Active,2025-07-25,2025,7,25,206
EV13772,Calicut,DC Fast,Bike,111.9,343.63109587929534,Active,2025-11-14,2025,11,14,318
EV13773,Mumbai,Fast,Car,102.61,212.67061583009325,Inactive,2025-02-23,2025,2,23,54
EV13774,Mumbai,Fast,Bus,208.24,289.53180741110964,Active,2025-06-29,2025,6,29,180
EV13775,Kochi,Fast,Bus,186.8,325.7396566499838,Active,2025-04-14,2025,4,14,104
EV13776,Hyderabad,Level 2,Car,145.72,486.7925898925564,Active,2025-05-06,2025,5,6,126
EV13777,Delhi,Level 2,Car,45.3,52.767615610640476,Active,2025-02-03,2025,2,3,34
EV13778,Trivandrum,Level 2,Car,87.02,220.60048871909024,Active,2025-06-14,2025,6,14,165
EV13779,Kochi,DC Fast,Bike,32.05,138.0310080927109,Inactive,2025-10-25,2025,10,25,298
EV13780,Hyderabad,DC Fast,Car,104.25,248.8217272912708,Inactive,2025-09-27,2025,9,27,270
EV13781,Mumbai,Fast,Car,165.1,461.82670429466634,Inactive,2025-10-16,2025,10,16,289
EV13782,Trivandrum,DC Fast,Bus,250.0,367.5124473191126,Active,2025-04-28,2025,4,28,118
EV13783,Mumbai,Super Fast,Car,176.1,337.7358015103488,Inactive,2025-12-20,2025,12,20,354
EV13784,Mumbai,Fast,Bus,161.49,231.79802068696515,Active,2025-04-02,2025,4,2,92
EV13785,Calicut,Fast,Bus,187.28,342.1339992197292,Active,2025-04-10,2025,4,10,100
EV13786,Calicut,Super Fast,Bike,20.92,35.54018109171588,Active,2025-03-28,2025,3,28,87
EV13787,Trivandrum,Fast,Car,138.49,301.3945625743493,Active,2025-08-22,2025,8,22,234
EV13788,Kochi,DC Fast,Car,110.22,285.81275004763916,Inactive,2025-05-04,2025,5,4,124
EV13789,Calicut,Level 2,Bus,99.02,186.38740734233255,Active,2025-07-22,2025,7,22,203
EV13790,Delhi,Super Fast,Bike,40.43,116.72678020357203,Inactive,2025-02-01,2025,2,1,32
EV13791,Mumbai,DC Fast,Bike,137.28,407.6266644796645,Active,2025-12-23,2025,12,23,357
